Symbol,Datetime_Entry,Qty,Price,Exit_date,Exit_Price,PnL,equity_curve
NSE:BRITANNIA-EQ,2016-03-22 05:30:00+05:30,43,1375.75,2016-03-29 05:30:00+05:30,1291.57,-3619.7400000000025,890005.28
NSE:CHOLAFIN-EQ,2016-03-22 05:30:00+05:30,434,137.11,2016-03-29 05:30:00+05:30,139.64,1098.0199999999882,891103.3
NSE:DIVISLAB-EQ,2016-03-22 05:30:00+05:30,60,979.05,2016-03-29 05:30:00+05:30,977.0,-122.99999999999727,890980.3
NSE:EICHERMOT-EQ,2016-03-22 05:30:00+05:30,32,1823.67,2016-03-29 05:30:00+05:30,1863.34,1269.439999999995,892249.74
NSE:GODREJCP-EQ,2016-03-22 05:30:00+05:30,138,431.88,2016-03-29 05:30:00+05:30,443.78,1642.1999999999969,893891.9400000001
NSE:IOC-EQ,2016-03-22 05:30:00+05:30,908,65.63,2016-03-29 05:30:00+05:30,65.71,72.63999999999845,893964.5800000001
NSE:JSWSTEEL-EQ,2016-03-22 05:30:00+05:30,484,123.02,2016-03-29 05:30:00+05:30,123.29,130.68000000000495,894095.26
NSE:RELIANCE-EQ,2016-03-22 05:30:00+05:30,230,258.54,2016-03-29 05:30:00+05:30,255.68,-657.8000000000031,893437.4600000001
NSE:TORNTPHARM-EQ,2016-03-22 05:30:00+05:30,84,709.05,2016-03-29 05:30:00+05:30,670.4,-3246.599999999998,890190.8600000001
NSE:ADANIENSOL-EQ,2016-03-29 05:30:00+05:30,1795,33.05,2016-04-05 05:30:00+05:30,34.2,2064.25000000001,892255.1100000001
NSE:ASIANPAINT-EQ,2016-03-29 05:30:00+05:30,69,856.1,2016-04-05 05:30:00+05:30,869.85,948.75,893203.8600000001
NSE:BAJAJ-AUTO-EQ,2016-03-29 05:30:00+05:30,25,2351.95,2016-04-05 05:30:00+05:30,2394.85,1072.5000000000023,894276.3600000001
NSE:BAJAJFINSV-EQ,2016-03-29 05:30:00+05:30,356,166.69,2016-04-05 05:30:00+05:30,174.88,2915.6399999999994,897192.0000000001
NSE:BAJAJHLDNG-EQ,2016-03-29 05:30:00+05:30,41,1430.0,2016-04-05 05:30:00+05:30,1435.5,225.5,897417.5000000001
NSE:BAJFINANCE-EQ,2016-03-29 05:30:00+05:30,891,66.57,2016-04-05 05:30:00+05:30,68.24,1487.9700000000016,898905.4700000001
NSE:BPCL-EQ,2016-03-29 05:30:00+05:30,407,145.67,2016-04-05 05:30:00+05:30,148.4,1111.1100000000074,900016.5800000001
NSE:BRITANNIA-EQ,2016-03-29 05:30:00+05:30,45,1291.57,2016-04-05 05:30:00+05:30,1320.68,1309.9500000000057,901326.53
NSE:CHOLAFIN-EQ,2016-03-29 05:30:00+05:30,424,139.64,2016-04-05 05:30:00+05:30,147.99,3540.4000000000096,904866.93
NSE:EICHERMOT-EQ,2016-03-29 05:30:00+05:30,31,1863.34,2016-04-05 05:30:00+05:30,1873.55,316.5100000000011,905183.4400000001
NSE:GODREJCP-EQ,2016-03-29 05:30:00+05:30,133,443.78,2016-04-05 05:30:00+05:30,450.82,936.3200000000027,906119.7600000001
NSE:IOC-EQ,2016-03-29 05:30:00+05:30,903,65.71,2016-04-05 05:30:00+05:30,67.03,1191.9600000000066,907311.7200000001
NSE:JSWSTEEL-EQ,2016-03-29 05:30:00+05:30,481,123.29,2016-04-05 05:30:00+05:30,125.95,1279.4599999999984,908591.18
NSE:RELIANCE-EQ,2016-03-29 05:30:00+05:30,232,255.68,2016-04-05 05:30:00+05:30,253.38,-533.6000000000026,908057.5800000001
NSE:TORNTPHARM-EQ,2016-03-29 05:30:00+05:30,88,670.4,2016-04-05 05:30:00+05:30,699.3,2543.199999999998,910600.78
NSE:ADANIENSOL-EQ,2016-04-05 05:30:00+05:30,1775,34.2,2016-04-12 05:30:00+05:30,33.8,-710.0000000000101,909890.78
NSE:APOLLOHOSP-EQ,2016-04-05 05:30:00+05:30,45,1347.25,2016-04-12 05:30:00+05:30,1349.25,90.0,909980.78
NSE:ASIANPAINT-EQ,2016-04-05 05:30:00+05:30,69,869.85,2016-04-12 05:30:00+05:30,866.9,-203.55000000000314,909777.2300000001
NSE:BAJAJ-AUTO-EQ,2016-04-05 05:30:00+05:30,25,2394.85,2016-04-12 05:30:00+05:30,2459.7,1621.2499999999977,911398.4800000001
NSE:BAJAJFINSV-EQ,2016-04-05 05:30:00+05:30,347,174.88,2016-04-12 05:30:00+05:30,177.86,1034.0600000000063,912432.54
NSE:BAJAJHLDNG-EQ,2016-04-05 05:30:00+05:30,42,1435.5,2016-04-12 05:30:00+05:30,1464.05,1199.099999999998,913631.6400000001
NSE:BAJFINANCE-EQ,2016-04-05 05:30:00+05:30,889,68.24,2016-04-12 05:30:00+05:30,73.36,4551.680000000004,918183.3200000001
NSE:BRITANNIA-EQ,2016-04-05 05:30:00+05:30,45,1320.68,2016-04-12 05:30:00+05:30,1352.88,1449.000000000002,919632.3200000001
NSE:CHOLAFIN-EQ,2016-04-05 05:30:00+05:30,410,147.99,2016-04-12 05:30:00+05:30,157.7,3981.0999999999917,923613.42
NSE:EICHERMOT-EQ,2016-04-05 05:30:00+05:30,32,1873.55,2016-04-12 05:30:00+05:30,1955.78,2631.3600000000006,926244.78
NSE:GODREJCP-EQ,2016-04-05 05:30:00+05:30,134,450.82,2016-04-12 05:30:00+05:30,448.23,-347.05999999999665,925897.7200000001
NSE:IOC-EQ,2016-04-05 05:30:00+05:30,905,67.03,2016-04-12 05:30:00+05:30,69.16,1927.649999999996,927825.3700000001
NSE:JSWSTEEL-EQ,2016-04-05 05:30:00+05:30,481,125.95,2016-04-12 05:30:00+05:30,129.77,1837.4200000000035,929662.79
NSE:RELIANCE-EQ,2016-04-05 05:30:00+05:30,239,253.38,2016-04-12 05:30:00+05:30,258.43,1206.9500000000028,930869.7400000001
NSE:TORNTPHARM-EQ,2016-04-05 05:30:00+05:30,86,699.3,2016-04-12 05:30:00+05:30,729.13,2565.3800000000037,933435.1200000001
NSE:ADANIENSOL-EQ,2016-04-12 05:30:00+05:30,1841,33.8,2016-04-20 05:30:00+05:30,34.35,1012.5500000000078,934447.67
NSE:ASIANPAINT-EQ,2016-04-12 05:30:00+05:30,71,866.9,2016-04-20 05:30:00+05:30,885.8,1341.8999999999983,935789.5700000001
NSE:BAJAJ-AUTO-EQ,2016-04-12 05:30:00+05:30,25,2459.7,2016-04-20 05:30:00+05:30,2532.8,1827.500000000009,937617.0700000001
NSE:BAJAJFINSV-EQ,2016-04-12 05:30:00+05:30,349,177.86,2016-04-20 05:30:00+05:30,188.18,3601.6799999999976,941218.7500000001
NSE:BAJAJHLDNG-EQ,2016-04-12 05:30:00+05:30,42,1464.05,2016-04-20 05:30:00+05:30,1507.4,1820.7000000000057,943039.4500000001
NSE:BAJFINANCE-EQ,2016-04-12 05:30:00+05:30,848,73.36,2016-04-20 05:30:00+05:30,72.13,-1043.0400000000034,941996.41
NSE:BRITANNIA-EQ,2016-04-12 05:30:00+05:30,46,1352.88,2016-04-20 05:30:00+05:30,1422.65,3209.419999999999,945205.8300000001
NSE:CHOLAFIN-EQ,2016-04-12 05:30:00+05:30,394,157.7,2016-04-20 05:30:00+05:30,156.98,-283.67999999999955,944922.1500000001
NSE:DIVISLAB-EQ,2016-04-12 05:30:00+05:30,60,1021.9,2016-04-20 05:30:00+05:30,1048.55,1598.9999999999986,946521.1500000001
NSE:EICHERMOT-EQ,2016-04-12 05:30:00+05:30,31,1955.78,2016-04-20 05:30:00+05:30,2051.12,2955.5399999999972,949476.6900000001
NSE:GODREJCP-EQ,2016-04-12 05:30:00+05:30,138,448.23,2016-04-20 05:30:00+05:30,450.72,343.62000000000126,949820.31
NSE:INFY-EQ,2016-04-12 05:30:00+05:30,105,591.1,2016-04-20 05:30:00+05:30,621.8,3223.4999999999927,953043.81
NSE:JSWSTEEL-EQ,2016-04-12 05:30:00+05:30,479,129.77,2016-04-20 05:30:00+05:30,136.16,3060.8099999999936,956104.6200000001
NSE:RELIANCE-EQ,2016-04-12 05:30:00+05:30,240,258.43,2016-04-20 05:30:00+05:30,255.94,-597.6000000000022,955507.02
NSE:TVSMOTOR-EQ,2016-04-12 05:30:00+05:30,195,318.8,2016-04-20 05:30:00+05:30,335.2,3197.9999999999955,958705.02
NSE:ADANIENSOL-EQ,2016-04-20 05:30:00+05:30,1860,34.35,2016-04-26 05:30:00+05:30,32.95,-2603.9999999999973,956101.02
NSE:ASIANPAINT-EQ,2016-04-20 05:30:00+05:30,72,885.8,2016-04-26 05:30:00+05:30,876.9,-640.7999999999984,955460.2200000001
NSE:BAJAJ-AUTO-EQ,2016-04-20 05:30:00+05:30,25,2532.8,2016-04-26 05:30:00+05:30,2548.1,382.4999999999932,955842.7200000001
NSE:BAJAJFINSV-EQ,2016-04-20 05:30:00+05:30,339,188.18,2016-04-26 05:30:00+05:30,186.9,-433.9200000000004,955408.8
NSE:BAJAJHLDNG-EQ,2016-04-20 05:30:00+05:30,42,1507.4,2016-04-26 05:30:00+05:30,1467.35,-1682.1000000000076,953726.7000000001
NSE:BAJFINANCE-EQ,2016-04-20 05:30:00+05:30,886,72.13,2016-04-26 05:30:00+05:30,70.04,-1851.7399999999905,951874.9600000001
NSE:BRITANNIA-EQ,2016-04-20 05:30:00+05:30,44,1422.65,2016-04-26 05:30:00+05:30,1418.65,-176.0,951698.9600000001
NSE:CHOLAFIN-EQ,2016-04-20 05:30:00+05:30,407,156.98,2016-04-26 05:30:00+05:30,158.0,415.1400000000042,952114.1000000001
NSE:EICHERMOT-EQ,2016-04-20 05:30:00+05:30,31,2051.12,2016-04-26 05:30:00+05:30,2014.84,-1124.6799999999992,950989.42
NSE:GODREJCP-EQ,2016-04-20 05:30:00+05:30,141,450.72,2016-04-26 05:30:00+05:30,451.78,149.4599999999923,951138.88
NSE:IOC-EQ,2016-04-20 05:30:00+05:30,905,70.6,2016-04-26 05:30:00+05:30,72.36,1592.8000000000047,952731.68
NSE:JSWSTEEL-EQ,2016-04-20 05:30:00+05:30,469,136.16,2016-04-26 05:30:00+05:30,136.8,300.1600000000069,953031.8400000001
NSE:RELIANCE-EQ,2016-04-20 05:30:00+05:30,249,255.94,2016-04-26 05:30:00+05:30,250.91,-1252.4700000000003,951779.3700000001
NSE:SHREECEM-EQ,2016-04-20 05:30:00+05:30,4,13000.3,2016-04-26 05:30:00+05:30,12537.3,-1852.0,949927.3700000001
NSE:TVSMOTOR-EQ,2016-04-20 05:30:00+05:30,190,335.2,2016-04-26 05:30:00+05:30,330.2,-950.0,948977.3700000001
NSE:ADANIENSOL-EQ,2016-04-26 05:30:00+05:30,1920,32.95,2016-05-03 05:30:00+05:30,32.45,-960.0,948017.3700000001
NSE:BAJAJ-AUTO-EQ,2016-04-26 05:30:00+05:30,24,2548.1,2016-05-03 05:30:00+05:30,2462.85,-2046.0,945971.3700000001
NSE:BAJAJFINSV-EQ,2016-04-26 05:30:00+05:30,338,186.9,2016-05-03 05:30:00+05:30,194.78,2663.4399999999987,948634.81
NSE:BAJAJHLDNG-EQ,2016-04-26 05:30:00+05:30,43,1467.35,2016-05-03 05:30:00+05:30,1435.0,-1391.049999999996,947243.76
NSE:BAJFINANCE-EQ,2016-04-26 05:30:00+05:30,903,70.04,2016-05-03 05:30:00+05:30,69.86,-162.54000000000616,947081.2200000001
NSE:BRITANNIA-EQ,2016-04-26 05:30:00+05:30,44,1418.65,2016-05-03 05:30:00+05:30,1423.55,215.599999999994,947296.8200000001
NSE:CHOLAFIN-EQ,2016-04-26 05:30:00+05:30,400,158.0,2016-05-03 05:30:00+05:30,169.22,4488.0,951784.8200000001
NSE:EICHERMOT-EQ,2016-04-26 05:30:00+05:30,31,2014.84,2016-05-03 05:30:00+05:30,1998.15,-517.3899999999946,951267.43
NSE:GODREJCP-EQ,2016-04-26 05:30:00+05:30,140,451.78,2016-05-03 05:30:00+05:30,455.45,513.8000000000022,951781.2300000001
NSE:JSWSTEEL-EQ,2016-04-26 05:30:00+05:30,462,136.8,2016-05-03 05:30:00+05:30,135.68,-517.4400000000021,951263.79
NSE:RELIANCE-EQ,2016-04-26 05:30:00+05:30,252,250.91,2016-05-03 05:30:00+05:30,240.76,-2557.8000000000015,948705.99
NSE:SHREECEM-EQ,2016-04-26 05:30:00+05:30,5,12537.3,2016-05-03 05:30:00+05:30,12424.8,-562.5,948143.49
NSE:TRENT-EQ,2016-04-26 05:30:00+05:30,381,165.89,2016-05-03 05:30:00+05:30,170.83,1882.1400000000099,950025.63
NSE:TVSMOTOR-EQ,2016-04-26 05:30:00+05:30,191,330.2,2016-05-03 05:30:00+05:30,287.45,-8165.25,941860.38
NSE:ULTRACEMCO-EQ,2016-04-26 05:30:00+05:30,19,3266.05,2016-05-03 05:30:00+05:30,3215.0,-969.9500000000035,940890.43
NSE:ADANIENSOL-EQ,2016-05-03 05:30:00+05:30,1933,32.45,2016-05-10 05:30:00+05:30,29.85,-5025.800000000003,935864.63
NSE:BAJAJ-AUTO-EQ,2016-05-03 05:30:00+05:30,25,2462.85,2016-05-10 05:30:00+05:30,2530.05,1680.0000000000068,937544.63
NSE:BAJAJFINSV-EQ,2016-05-03 05:30:00+05:30,322,194.78,2016-05-10 05:30:00+05:30,185.88,-2865.800000000002,934678.8300000001
NSE:BAJFINANCE-EQ,2016-05-03 05:30:00+05:30,897,69.86,2016-05-10 05:30:00+05:30,74.12,3821.220000000005,938500.05
NSE:BRITANNIA-EQ,2016-05-03 05:30:00+05:30,44,1423.55,2016-05-10 05:30:00+05:30,1410.45,-576.399999999996,937923.65
NSE:CHOLAFIN-EQ,2016-05-03 05:30:00+05:30,370,169.22,2016-05-10 05:30:00+05:30,180.17,4051.499999999996,941975.15
NSE:EICHERMOT-EQ,2016-05-03 05:30:00+05:30,31,1998.15,2016-05-10 05:30:00+05:30,2023.92,798.8699999999994,942774.02
NSE:GODREJCP-EQ,2016-05-03 05:30:00+05:30,137,455.45,2016-05-10 05:30:00+05:30,461.12,776.7900000000022,943550.81
NSE:INFY-EQ,2016-05-03 05:30:00+05:30,106,588.9,2016-05-10 05:30:00+05:30,606.4,1855.0,945405.81
NSE:JSWSTEEL-EQ,2016-05-03 05:30:00+05:30,462,135.68,2016-05-10 05:30:00+05:30,128.78,-3187.8000000000025,942218.01
NSE:RELIANCE-EQ,2016-05-03 05:30:00+05:30,260,240.76,2016-05-10 05:30:00+05:30,242.43,434.20000000000414,942652.2100000001
NSE:SHREECEM-EQ,2016-05-03 05:30:00+05:30,5,12424.8,2016-05-10 05:30:00+05:30,12906.1,2406.5000000000055,945058.7100000001
NSE:TRENT-EQ,2016-05-03 05:30:00+05:30,367,170.83,2016-05-10 05:30:00+05:30,171.06,84.40999999999624,945143.1200000001
NSE:TVSMOTOR-EQ,2016-05-03 05:30:00+05:30,218,287.45,2016-05-10 05:30:00+05:30,299.1,2539.7000000000075,947682.8200000001
NSE:ULTRACEMCO-EQ,2016-05-03 05:30:00+05:30,19,3215.0,2016-05-10 05:30:00+05:30,3165.75,-935.75,946747.0700000001
NSE:ADANIENSOL-EQ,2016-05-10 05:30:00+05:30,2114,29.85,2016-05-17 05:30:00+05:30,29.65,-422.800000000006,946324.27
NSE:BAJAJFINSV-EQ,2016-05-10 05:30:00+05:30,339,185.88,2016-05-17 05:30:00+05:30,185.71,-57.62999999999576,946266.6400000001
NSE:BAJFINANCE-EQ,2016-05-10 05:30:00+05:30,851,74.12,2016-05-17 05:30:00+05:30,77.58,2944.4599999999946,949211.1000000001
NSE:BRITANNIA-EQ,2016-05-10 05:30:00+05:30,44,1410.45,2016-05-17 05:30:00+05:30,1502.82,4064.279999999995,953275.3800000001
NSE:CHOLAFIN-EQ,2016-05-10 05:30:00+05:30,350,180.17,2016-05-17 05:30:00+05:30,177.79,-832.9999999999984,952442.3800000001
NSE:EICHERMOT-EQ,2016-05-10 05:30:00+05:30,31,2023.92,2016-05-17 05:30:00+05:30,1860.17,-5076.25,947366.1300000001
NSE:GODREJCP-EQ,2016-05-10 05:30:00+05:30,136,461.12,2016-05-17 05:30:00+05:30,459.73,-189.03999999999814,947177.0900000001
NSE:INFY-EQ,2016-05-10 05:30:00+05:30,104,606.4,2016-05-17 05:30:00+05:30,607.13,75.92000000000189,947253.01
NSE:JSWSTEEL-EQ,2016-05-10 05:30:00+05:30,490,128.78,2016-05-17 05:30:00+05:30,129.0,107.79999999999944,947360.81
NSE:RELIANCE-EQ,2016-05-10 05:30:00+05:30,260,242.43,2016-05-17 05:30:00+05:30,239.12,-860.6000000000006,946500.2100000001
NSE:SHREECEM-EQ,2016-05-10 05:30:00+05:30,4,12906.1,2016-05-17 05:30:00+05:30,12881.7,-97.59999999999854,946402.6100000001
NSE:TORNTPHARM-EQ,2016-05-10 05:30:00+05:30,90,695.1,2016-05-17 05:30:00+05:30,692.6,-225.0,946177.6100000001
NSE:TRENT-EQ,2016-05-10 05:30:00+05:30,368,171.06,2016-05-17 05:30:00+05:30,177.06,2208.0,948385.6100000001
NSE:TVSMOTOR-EQ,2016-05-10 05:30:00+05:30,211,299.1,2016-05-17 05:30:00+05:30,294.15,-1044.4500000000096,947341.16
NSE:ULTRACEMCO-EQ,2016-05-10 05:30:00+05:30,19,3165.75,2016-05-17 05:30:00+05:30,3252.75,1653.0,948994.16
NSE:ADANIENSOL-EQ,2016-05-17 05:30:00+05:30,2133,29.65,2016-05-24 05:30:00+05:30,29.6,-106.64999999999394,948887.51
NSE:BAJAJFINSV-EQ,2016-05-17 05:30:00+05:30,340,185.71,2016-05-24 05:30:00+05:30,176.23,-3223.200000000006,945664.31
NSE:BAJFINANCE-EQ,2016-05-17 05:30:00+05:30,815,77.58,2016-05-24 05:30:00+05:30,76.26,-1075.7999999999945,944588.51
NSE:BPCL-EQ,2016-05-17 05:30:00+05:30,401,157.55,2016-05-24 05:30:00+05:30,149.33,-3296.2199999999993,941292.29
NSE:BRITANNIA-EQ,2016-05-17 05:30:00+05:30,42,1502.82,2016-05-24 05:30:00+05:30,1327.03,-7383.1799999999985,933909.1100000001
NSE:CHOLAFIN-EQ,2016-05-17 05:30:00+05:30,355,177.79,2016-05-24 05:30:00+05:30,179.23,511.1999999999992,934420.31
NSE:GODREJCP-EQ,2016-05-17 05:30:00+05:30,137,459.73,2016-05-24 05:30:00+05:30,464.92,711.0299999999997,935131.3400000001
NSE:IOC-EQ,2016-05-17 05:30:00+05:30,931,67.94,2016-05-24 05:30:00+05:30,66.14,-1675.7999999999975,933455.54
NSE:JSWSTEEL-EQ,2016-05-17 05:30:00+05:30,490,129.0,2016-05-24 05:30:00+05:30,132.02,1479.800000000005,934935.3400000001
NSE:RELIANCE-EQ,2016-05-17 05:30:00+05:30,264,239.12,2016-05-24 05:30:00+05:30,232.04,-1869.1200000000033,933066.2200000001
NSE:SHREECEM-EQ,2016-05-17 05:30:00+05:30,4,12881.7,2016-05-24 05:30:00+05:30,12974.3,370.3999999999942,933436.6200000001
NSE:SHRIRAMFIN-EQ,2016-05-17 05:30:00+05:30,287,219.76,2016-05-24 05:30:00+05:30,231.31,3314.850000000003,936751.4700000001
NSE:TORNTPHARM-EQ,2016-05-17 05:30:00+05:30,91,692.6,2016-05-24 05:30:00+05:30,677.25,-1396.8500000000022,935354.6200000001
NSE:TRENT-EQ,2016-05-17 05:30:00+05:30,357,177.06,2016-05-24 05:30:00+05:30,176.27,-282.02999999999713,935072.5900000001
NSE:TVSMOTOR-EQ,2016-05-17 05:30:00+05:30,215,294.15,2016-05-24 05:30:00+05:30,294.35,43.00000000000978,935115.5900000001
NSE:ADANIENSOL-EQ,2016-05-24 05:30:00+05:30,2106,29.6,2016-05-31 05:30:00+05:30,31.9,4843.799999999994,939959.39
NSE:BAJAJFINSV-EQ,2016-05-24 05:30:00+05:30,353,176.23,2016-05-31 05:30:00+05:30,182.07,2061.5200000000013,942020.91
NSE:BAJFINANCE-EQ,2016-05-24 05:30:00+05:30,817,76.26,2016-05-31 05:30:00+05:30,75.89,-302.2900000000037,941718.6200000001
NSE:BPCL-EQ,2016-05-24 05:30:00+05:30,417,149.33,2016-05-31 05:30:00+05:30,163.42,5875.52999999999,947594.15
NSE:BRITANNIA-EQ,2016-05-24 05:30:00+05:30,46,1327.03,2016-05-31 05:30:00+05:30,1353.1,1199.219999999997,948793.37
NSE:CHOLAFIN-EQ,2016-05-24 05:30:00+05:30,347,179.23,2016-05-31 05:30:00+05:30,195.11,5510.360000000008,954303.7300000001
NSE:DIVISLAB-EQ,2016-05-24 05:30:00+05:30,60,1030.25,2016-05-31 05:30:00+05:30,1099.45,4152.000000000003,958455.7300000001
NSE:INDIGO-EQ,2016-05-24 05:30:00+05:30,63,980.3,2016-05-31 05:30:00+05:30,1064.3,5292.0,963747.7300000001
NSE:INFY-EQ,2016-05-24 05:30:00+05:30,104,593.88,2016-05-31 05:30:00+05:30,624.33,3166.8000000000047,966914.53
NSE:IOC-EQ,2016-05-24 05:30:00+05:30,942,66.14,2016-05-31 05:30:00+05:30,69.35,3023.8199999999943,969938.3500000001
NSE:JSWSTEEL-EQ,2016-05-24 05:30:00+05:30,472,132.02,2016-05-31 05:30:00+05:30,138.92,3256.7999999999893,973195.15
NSE:SHRIRAMFIN-EQ,2016-05-24 05:30:00+05:30,269,231.31,2016-05-31 05:30:00+05:30,236.08,1283.1300000000028,974478.28
NSE:TORNTPHARM-EQ,2016-05-24 05:30:00+05:30,92,677.25,2016-05-31 05:30:00+05:30,670.88,-586.0400000000004,973892.24
NSE:TRENT-EQ,2016-05-24 05:30:00+05:30,353,176.27,2016-05-31 05:30:00+05:30,163.46,-4521.930000000001,969370.31
NSE:TVSMOTOR-EQ,2016-05-24 05:30:00+05:30,211,294.35,2016-05-31 05:30:00+05:30,284.65,-2046.7000000000096,967323.61
NSE:BAJAJFINSV-EQ,2016-05-31 05:30:00+05:30,354,182.07,2016-06-07 05:30:00+05:30,187.68,1985.9400000000048,969309.55
NSE:BAJFINANCE-EQ,2016-05-31 05:30:00+05:30,849,75.89,2016-06-07 05:30:00+05:30,76.87,832.0200000000034,970141.5700000001
NSE:BPCL-EQ,2016-05-31 05:30:00+05:30,394,163.42,2016-06-07 05:30:00+05:30,162.71,-279.73999999999194,969861.8300000001
NSE:CHOLAFIN-EQ,2016-05-31 05:30:00+05:30,330,195.11,2016-06-07 05:30:00+05:30,199.38,1409.099999999994,971270.93
NSE:DIVISLAB-EQ,2016-05-31 05:30:00+05:30,58,1099.45,2016-06-07 05:30:00+05:30,1148.25,2830.3999999999974,974101.3300000001
NSE:GODREJCP-EQ,2016-05-31 05:30:00+05:30,130,494.22,2016-06-07 05:30:00+05:30,514.78,2672.799999999993,976774.13
NSE:GRASIM-EQ,2016-05-31 05:30:00+05:30,74,867.94,2016-06-07 05:30:00+05:30,861.96,-442.52000000000135,976331.61
NSE:INDIGO-EQ,2016-05-31 05:30:00+05:30,60,1064.3,2016-06-07 05:30:00+05:30,1007.05,-3435.0,972896.61
NSE:INFY-EQ,2016-05-31 05:30:00+05:30,103,624.33,2016-06-07 05:30:00+05:30,628.7,450.11000000000047,973346.7200000001
NSE:IOC-EQ,2016-05-31 05:30:00+05:30,929,69.35,2016-06-07 05:30:00+05:30,69.81,427.3400000000074,973774.06
NSE:JSWSTEEL-EQ,2016-05-31 05:30:00+05:30,464,138.92,2016-06-07 05:30:00+05:30,137.72,-556.7999999999947,973217.26
NSE:SHRIRAMFIN-EQ,2016-05-31 05:30:00+05:30,273,236.08,2016-06-07 05:30:00+05:30,234.4,-458.64000000000186,972758.62
NSE:TORNTPHARM-EQ,2016-05-31 05:30:00+05:30,96,670.88,2016-06-07 05:30:00+05:30,687.7,1614.7200000000048,974373.3400000001
NSE:TRENT-EQ,2016-05-31 05:30:00+05:30,394,163.46,2016-06-07 05:30:00+05:30,170.45,2754.059999999992,977127.4
NSE:TVSMOTOR-EQ,2016-05-31 05:30:00+05:30,226,284.65,2016-06-07 05:30:00+05:30,293.85,2079.2000000000103,979206.6000000001
NSE:ASIANPAINT-EQ,2016-06-07 05:30:00+05:30,63,1032.75,2016-06-14 05:30:00+05:30,986.5,-2913.75,976292.8500000001
NSE:BAJAJFINSV-EQ,2016-06-07 05:30:00+05:30,347,187.68,2016-06-14 05:30:00+05:30,187.39,-100.6300000000071,976192.2200000001
NSE:BAJFINANCE-EQ,2016-06-07 05:30:00+05:30,849,76.87,2016-06-14 05:30:00+05:30,74.92,-1655.5500000000025,974536.67
NSE:CHOLAFIN-EQ,2016-06-07 05:30:00+05:30,327,199.38,2016-06-14 05:30:00+05:30,189.91,-3096.6899999999996,971439.9800000001
NSE:DIVISLAB-EQ,2016-06-07 05:30:00+05:30,56,1148.25,2016-06-14 05:30:00+05:30,1115.05,-1859.2000000000025,969580.78
NSE:GODREJCP-EQ,2016-06-07 05:30:00+05:30,126,514.78,2016-06-14 05:30:00+05:30,495.67,-2407.8599999999947,967172.92
NSE:GRASIM-EQ,2016-06-07 05:30:00+05:30,75,861.96,2016-06-14 05:30:00+05:30,850.96,-825.0,966347.92
NSE:INDIGO-EQ,2016-06-07 05:30:00+05:30,64,1007.05,2016-06-14 05:30:00+05:30,990.35,-1068.7999999999956,965279.1200000001
NSE:INFY-EQ,2016-06-07 05:30:00+05:30,103,628.7,2016-06-14 05:30:00+05:30,587.5,-4243.600000000005,961035.52
NSE:IOC-EQ,2016-06-07 05:30:00+05:30,935,69.81,2016-06-14 05:30:00+05:30,69.01,-747.9999999999974,960287.52
NSE:JSWSTEEL-EQ,2016-06-07 05:30:00+05:30,474,137.72,2016-06-14 05:30:00+05:30,140.62,1374.6000000000026,961662.1200000001
NSE:SHRIRAMFIN-EQ,2016-06-07 05:30:00+05:30,278,234.4,2016-06-14 05:30:00+05:30,232.48,-533.7600000000044,961128.3600000001
NSE:TORNTPHARM-EQ,2016-06-07 05:30:00+05:30,94,687.7,2016-06-14 05:30:00+05:30,669.95,-1668.5,959459.8600000001
NSE:TRENT-EQ,2016-06-07 05:30:00+05:30,382,170.45,2016-06-14 05:30:00+05:30,170.15,-114.59999999999349,959345.26
NSE:TVSMOTOR-EQ,2016-06-07 05:30:00+05:30,222,293.85,2016-06-14 05:30:00+05:30,290.25,-799.200000000005,958546.06
NSE:ASIANPAINT-EQ,2016-06-14 05:30:00+05:30,64,986.5,2016-06-21 05:30:00+05:30,982.05,-284.8000000000029,958261.26
NSE:BAJAJFINSV-EQ,2016-06-14 05:30:00+05:30,341,187.39,2016-06-21 05:30:00+05:30,201.31,4746.720000000006,963007.9800000001
NSE:BAJFINANCE-EQ,2016-06-14 05:30:00+05:30,852,74.92,2016-06-21 05:30:00+05:30,76.06,971.2800000000004,963979.26
NSE:CHOLAFIN-EQ,2016-06-14 05:30:00+05:30,336,189.91,2016-06-21 05:30:00+05:30,187.61,-772.7999999999943,963206.4600000001
NSE:DIVISLAB-EQ,2016-06-14 05:30:00+05:30,57,1115.05,2016-06-21 05:30:00+05:30,1117.2,122.55000000000518,963329.01
NSE:GODREJCP-EQ,2016-06-14 05:30:00+05:30,128,495.67,2016-06-21 05:30:00+05:30,523.73,3591.6800000000003,966920.6900000001
NSE:GRASIM-EQ,2016-06-14 05:30:00+05:30,75,850.96,2016-06-21 05:30:00+05:30,858.29,549.7499999999945,967470.4400000001
NSE:INDIGO-EQ,2016-06-14 05:30:00+05:30,64,990.35,2016-06-21 05:30:00+05:30,1039.35,3135.9999999999927,970606.4400000001
NSE:INFY-EQ,2016-06-14 05:30:00+05:30,108,587.5,2016-06-21 05:30:00+05:30,603.05,1679.399999999995,972285.8400000001
NSE:JSWSTEEL-EQ,2016-06-14 05:30:00+05:30,454,140.62,2016-06-21 05:30:00+05:30,140.07,-249.70000000000516,972036.14
